Sp_Name,SpName,id,order,family,subfamily,tribe,genus,specificEpithet,CMW_sciName,MSW3_sciName,SynonymUsedMDD,X,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC,SynonymMatched,Phylo_Name,PhyloName
Praomys_jacksoni,Praomys jacksoni,1003482,RODENTIA,MURIDAE,MURINAE,PRAOMYINI,Praomys,jacksoni,Praomys jacksoni,Praomys jacksoni,NA,281,Praomys_jacksoni_MURIDAE_RODENTIA,Praomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Praomys_jacksoni,7,0,sampled,PC11_Muridae,NA,Praomys_jacksoni,Praomys jacksoni
Proechimys_brevicauda,Proechimys brevicauda,1001447,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,brevicauda,Proechimys brevicauda,Proechimys brevicauda,NA,282,Proechimys_brevicauda_ECHIMYIDAE_RODENTIA,Proechimys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Proechimys_brevicauda,1,0,sampled,PC14_GuineaPigRelated,NA,Proechimys_brevicauda,Proechimys brevicauda
Proechimys_pattoni,Proechimys pattoni,1001462,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,pattoni,Proechimys pattoni,Proechimys pattoni,NA,283,Proechimys_pattoni_ECHIMYIDAE_RODENTIA,Proechimys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Proechimys_pattoni,0,0,imputed,PC14_GuineaPigRelated,NA,Proechimys_pattoni,Proechimys pattoni
Proechimys_semispinosus,Proechimys semispinosus,1001465,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,semispinosus,Proechimys semispinosus,Proechimys semispinosus,NA,284,Proechimys_semispinosus_ECHIMYIDAE_RODENTIA,Proechimys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Proechimys_semispinosus,0,0,imputed,PC14_GuineaPigRelated,NA,Proechimys_semispinosus,Proechimys semispinosus
Proechimys_simonsi,Proechimys simonsi,1001466,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,simonsi,Proechimys simonsi,Proechimys simonsi,NA,285,Proechimys_simonsi_ECHIMYIDAE_RODENTIA,Proechimys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Proechimys_simonsi,5,0,sampled,PC14_GuineaPigRelated,NA,Proechimys_simonsi,Proechimys simonsi
Proechimys_steerei,Proechimys steerei,1001467,RODENTIA,ECHIMYIDAE,ECHIMYINAE,MYOCASTORINI,Proechimys,steerei,Proechimys steerei,Proechimys steerei,NA,286,Proechimys_steerei_ECHIMYIDAE_RODENTIA,Proechimys,ECHIMYIDAE,RODENTIA,Guinea_pig-related,Euarchontoglires,Proechimys_steerei,1,0,sampled,PC14_GuineaPigRelated,NA,Proechimys_steerei,Proechimys steerei
Pteromyscus_pulverulentus,Pteromyscus pulverulentus,1001667,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Pteromyscus,pulverulentus,Pteromyscus pulverulentus,Pteromyscus pulverulentus,NA,287,Pteromyscus_pulverulentus_SCIURIDAE_RODENTIA,Pteromyscus,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Pteromyscus_pulverulentus,1,0,sampled,PC13_SquirrelRelated,NA,Pteromyscus_pulverulentus,Pteromyscus pulverulentus
Rattus_andamanensis,Rattus andamanensis,1003610,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,andamanensis,Rattus andamanensis,Rattus andamanensis,NA,288,Rattus_andamanensis_MURIDAE_RODENTIA,Rattus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rattus_andamanensis,3,0,sampled,PC11_Muridae,NA,Rattus_andamanensis,Rattus andamanensis
Rattus_argentiventer,Rattus argentiventer,1003612,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,argentiventer,Rattus argentiventer,Rattus argentiventer,NA,289,Rattus_argentiventer_MURIDAE_RODENTIA,Rattus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rattus_argentiventer,3,0,sampled,PC11_Muridae,NA,Rattus_argentiventer,Rattus argentiventer
Rattus_baluensis,Rattus baluensis,1003614,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,baluensis,Rattus baluensis,Rattus baluensis,NA,290,Rattus_baluensis_MURIDAE_RODENTIA,Rattus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rattus_baluensis,1,0,sampled,PC11_Muridae,NA,Rattus_baluensis,Rattus baluensis
Rattus_everetti,Rattus everetti,1003622,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,everetti,Rattus everetti,Rattus everetti,NA,291,Rattus_everetti_MURIDAE_RODENTIA,Rattus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rattus_everetti,2,0,sampled,PC11_Muridae,NA,Rattus_everetti,Rattus everetti
Rattus_losea,Rattus losea,1003635,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,losea,Rattus losea,Rattus losea,NA,292,Rattus_losea_MURIDAE_RODENTIA,Rattus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rattus_losea,2,0,sampled,PC11_Muridae,NA,Rattus_losea,Rattus losea
Rattus_nitidus,Rattus nitidus,1003648,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,nitidus,Rattus nitidus,Rattus nitidus,NA,293,Rattus_nitidus_MURIDAE_RODENTIA,Rattus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rattus_nitidus,3,0,sampled,PC11_Muridae,NA,Rattus_nitidus,Rattus nitidus
Rattus_tanezumi,Rattus tanezumi,1003669,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,tanezumi,Rattus tanezumi,Rattus tanezumi,NA,294,Rattus_tanezumi_MURIDAE_RODENTIA,Rattus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rattus_tanezumi,6,0,sampled,PC11_Muridae,NA,Rattus_tanezumi,Rattus tanezumi
Rattus_tiomanicus,Rattus tiomanicus,1003672,RODENTIA,MURIDAE,MURINAE,RATTINI,Rattus,tiomanicus,Rattus tiomanicus,Rattus tiomanicus,NA,295,Rattus_tiomanicus_MURIDAE_RODENTIA,Rattus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rattus_tiomanicus,4,0,sampled,PC11_Muridae,NA,Rattus_tiomanicus,Rattus tiomanicus
Reithrodon_auritus,Reithrodon auritus,1002738,RODENTIA,CRICETIDAE,SIGMODONTINAE,REITHRODONTINI,Reithrodon,auritus,Reithrodon auritus,Reithrodon auritus,NA,296,Reithrodon_auritus_CRICETIDAE_RODENTIA,Reithrodon,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Reithrodon_auritus,0,0,imputed,PC12_Cricetidae,NA,Reithrodon_auritus,Reithrodon auritus
Reithrodontomys_brevirostris,Reithrodontomys brevirostris,1002348,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,brevirostris,Reithrodontomys brevirostris,Reithrodontomys brevirostris,NA,297,Reithrodontomys_brevirostris_CRICETIDAE_RODENTIA,Reithrodontomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Reithrodontomys_brevirostris,3,0,sampled,PC12_Cricetidae,NA,Reithrodontomys_brevirostris,Reithrodontomys brevirostris
Reithrodontomys_fulvescens,Reithrodontomys fulvescens,1002354,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,fulvescens,Reithrodontomys fulvescens,Reithrodontomys fulvescens,NA,298,Reithrodontomys_fulvescens_CRICETIDAE_RODENTIA,Reithrodontomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Reithrodontomys_fulvescens,8,0,sampled,PC12_Cricetidae,NA,Reithrodontomys_fulvescens,Reithrodontomys fulvescens
Reithrodontomys_gracilis,Reithrodontomys gracilis,1002356,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,gracilis,Reithrodontomys gracilis,Reithrodontomys gracilis,NA,299,Reithrodontomys_gracilis_CRICETIDAE_RODENTIA,Reithrodontomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Reithrodontomys_gracilis,5,0,sampled,PC12_Cricetidae,NA,Reithrodontomys_gracilis,Reithrodontomys gracilis
Reithrodontomys_humulis,Reithrodontomys humulis,1002358,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,humulis,Reithrodontomys humulis,Reithrodontomys humulis,NA,300,Reithrodontomys_humulis_CRICETIDAE_RODENTIA,Reithrodontomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Reithrodontomys_humulis,1,0,sampled,PC12_Cricetidae,NA,Reithrodontomys_humulis,Reithrodontomys humulis
Reithrodontomys_megalotis,Reithrodontomys megalotis,1002359,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,megalotis,Reithrodontomys megalotis,Reithrodontomys megalotis,NA,301,Reithrodontomys_megalotis_CRICETIDAE_RODENTIA,Reithrodontomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Reithrodontomys_megalotis,6,0,sampled,PC12_Cricetidae,NA,Reithrodontomys_megalotis,Reithrodontomys megalotis
Reithrodontomys_mexicanus,Reithrodontomys mexicanus,1002360,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,mexicanus,Reithrodontomys mexicanus,Reithrodontomys mexicanus,NA,302,Reithrodontomys_mexicanus_CRICETIDAE_RODENTIA,Reithrodontomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Reithrodontomys_mexicanus,4,0,sampled,PC12_Cricetidae,NA,Reithrodontomys_mexicanus,Reithrodontomys mexicanus
Reithrodontomys_montanus,Reithrodontomys montanus,1002362,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,montanus,Reithrodontomys montanus,Reithrodontomys montanus,NA,303,Reithrodontomys_montanus_CRICETIDAE_RODENTIA,Reithrodontomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Reithrodontomys_montanus,1,0,sampled,PC12_Cricetidae,NA,Reithrodontomys_montanus,Reithrodontomys montanus
Reithrodontomys_sumichrasti,Reithrodontomys sumichrasti,1002368,RODENTIA,CRICETIDAE,NEOTOMINAE,REITHRODONTOMYINI,Reithrodontomys,sumichrasti,Reithrodontomys sumichrasti,Reithrodontomys sumichrasti,NA,304,Reithrodontomys_sumichrasti_CRICETIDAE_RODENTIA,Reithrodontomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Reithrodontomys_sumichrasti,4,0,sampled,PC12_Cricetidae,NA,Reithrodontomys_sumichrasti,Reithrodontomys sumichrasti
Rhagomys_longilingua,Rhagomys longilingua,1002759,RODENTIA,CRICETIDAE,SIGMODONTINAE,THOMASOMYINI,Rhagomys,longilingua,Rhagomys longilingua,Rhagomys longilingua,NA,305,Rhagomys_longilingua_CRICETIDAE_RODENTIA,Rhagomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rhagomys_longilingua,1,0,sampled,PC12_Cricetidae,NA,Rhagomys_longilingua,Rhagomys longilingua
Rhipidomys_gardneri,Rhipidomys gardneri,1002768,RODENTIA,CRICETIDAE,SIGMODONTINAE,THOMASOMYINI,Rhipidomys,gardneri,Rhipidomys gardneri,Rhipidomys gardneri,NA,306,Rhipidomys_gardneri_CRICETIDAE_RODENTIA,Rhipidomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rhipidomys_gardneri,1,0,sampled,PC12_Cricetidae,NA,Rhipidomys_gardneri,Rhipidomys gardneri
Rhipidomys_mastacalis,Rhipidomys mastacalis,1002775,RODENTIA,CRICETIDAE,SIGMODONTINAE,THOMASOMYINI,Rhipidomys,mastacalis,Rhipidomys mastacalis,Rhipidomys mastacalis,NA,307,Rhipidomys_mastacalis_CRICETIDAE_RODENTIA,Rhipidomys,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rhipidomys_mastacalis,5,0,sampled,PC12_Cricetidae,NA,Rhipidomys_mastacalis,Rhipidomys mastacalis
Rhizomys_sinensis,Rhizomys sinensis,1003789,RODENTIA,SPALACIDAE,RHIZOMYINAE,RHIZOMYINI,Rhizomys,sinensis,Rhizomys sinensis,Rhizomys sinensis,NA,308,Rhizomys_sinensis_SPALACIDAE_RODENTIA,Rhizomys,SPALACIDAE,RODENTIA,Mouse-related,Euarchontoglires,Rhizomys_sinensis,3,0,sampled,PC9_Spalacidae,NA,Rhizomys_sinensis,Rhizomys sinensis
Sciurotamias_davidianus,Sciurotamias davidianus,1001768,RODENTIA,SCIURIDAE,XERINAE,SCIUROTAMIINI,Sciurotamias,davidianus,Sciurotamias davidianus,Sciurotamias davidianus,NA,309,Sciurotamias_davidianus_SCIURIDAE_RODENTIA,Sciurotamias,SCIURIDAE,RODENTIA,Squirrel-related,Euarchontoglires,Sciurotamias_davidianus,4,0,sampled,PC13_SquirrelRelated,NA,Sciurotamias_davidianus,Sciurotamias davidianus
