,Sp_Name,SpName,MDD_id,order,family,subfamily,tribe,genus,specificEpithet,CMW_sciName,MSW3_sciName.x,CheekPouch,CheekPouchSource,SynonymUsedMDD,MSW3_sciName.y,MSW3_ID,MSWFamilyLatin,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,DietFillSource,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,ActivityFillSource,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel,SynonymUsedElt,Order,Family,Genus,Body_mass_g,MassFillSource,Adult_svl_cm,Litter_clutch_size,Diel_activity,Habitat_breadth_IUCN,Forest,Savanna,Shrubland,Grassland,Wetland,Rocky.areas,Caves.and.subterranean,Desert,Marine,Marine.intertidal.or.coastal.supratidal,Artificial,Introduced.vegetation,Other.Unknown,HabitatFillSource,SynonymUsedEtard,HBL,TL,HFL,EL,WT,RTL,RHFL,REL,ExtMsmtsFillSource,Habitat,H.source,Life.mode,Life.modeFillSource,Saltation,SaltationFillSource,SynonymUsedAlhajeri,,,
176,Microtus_agrestis,Microtus agrestis,1002053,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,agrestis,Microtus agrestis,Microtus agrestis,0,,NA,Microtus agrestis,1397,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,42.5,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,35.87,,NA,4.535,Nocturnal,13,1,0,1,1,1,0,0,0,0,0,1,0,0,,,100,29,19,12,31,0.29,0.19,0.12,,Forest,Map,Terrestrial,,S0,,,,,
177,Microtus_californicus,Microtus californicus,1002059,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,californicus,Microtus californicus,Microtus californicus,0,,NA,Microtus californicus,1380,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,57.42,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,55.46,,14.09,4.515,Nocturnal,3,0,0,0,1,0,0,0,1,0,1,0,0,0,,,120,50,22,15,44,0.42,0.18,0.12,,Forest,Map,Terrestrial,,S0,,,,,
178,Microtus_chrotorrhinus,Microtus chrotorrhinus,1002061,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,chrotorrhinus,Microtus chrotorrhinus,Microtus chrotorrhinus,0,,NA,Microtus chrotorrhinus,1381,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,39,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,38.995,,11.475,3.575,Nocturnal,3,1,0,0,0,0,1,0,0,0,0,0,0,0,,,113,47,21,15,29,0.42,0.19,0.13,,Forest,Map,Terrestrial,,S0,,,,,
179,Microtus_liechtensteini,Microtus liechtensteini,1002078,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,liechtensteini,Microtus liechtensteini,Microtus liechtensteini,0,,NA,Microtus liechtensteini,1422,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_2,D1,G,A,1,1,1,,Ref_1,ABC,37.99,"Ref_2, Ref_3",0,,RODENTIA,CRICETIDAE,Microtus,23.2,,NA,3,Nocturnal,3,1,0,0,1,0,0,0,0,0,0,1,0,0,,,100,36,16,9,24,0.36,0.16,0.09,,Forest,Map,Terrestrial,,S0,,,,,
180,Microtus_limnophilus,Microtus limnophilus,1002029,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Alexandromys,limnophilus,Alexandromys limnophilus,Alexandromys limnophilus,0,,Alexandromys limnophilus,Alexandromys limnophilus,1405,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,40.59,Ref_178,2,,RODENTIA,CRICETIDAE,Microtus,40.59,,14.452,5.76,Nocturnal,4,0,0,1,1,0,1,0,1,0,0,0,0,0,,,133,46,21,14,47,0.35,0.16,0.11,,Grassland,Map,Terrestrial,,S0,,,,,
181,Microtus_longicaudus,Microtus longicaudus,1002079,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,longicaudus,Microtus longicaudus,Microtus longicaudus,0,,NA,Microtus longicaudus,1382,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,46.71,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,44.8,,13.5,4.8525,Nocturnal,9,1,0,1,1,1,0,0,0,0,0,1,0,0,,,109,57,21,14,30,0.52,0.19,0.13,,Forest,Map,Terrestrial,,S0,,,,,
182,Microtus_mexicanus,Microtus mexicanus,1002083,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,mexicanus,Microtus mexicanus,Microtus mexicanus,0,,NA,Microtus mexicanus,1385,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,35,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,34.88,,11.4115,2.4275,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,110,32,19,13,31,0.29,0.17,0.12,,Forest,IUCN,Terrestrial,,S0,,,,,
183,Microtus_montanus,Microtus montanus,1002086,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,montanus,Microtus montanus,Microtus montanus,0,,NA,Microtus montanus,1430,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,36.33,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,36.33,,13.2085,5.36,Other,6,0,0,1,1,1,0,0,0,0,0,1,0,0,,,103,38,18,12,24,0.37,0.17,0.12,,Grassland,Map,Terrestrial,,S0,,,,,
401,Microtus_ochrogaster,Microtus ochrogaster,1002093,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,ochrogaster,Microtus ochrogaster,Microtus ochrogaster,0,,NA,Microtus ochrogaster,1439,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,38.01,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,42.5,,12.4435,3.835,Nocturnal,5,0,1,1,1,1,0,0,0,0,0,1,0,0,,,108,36,20,11,37,0.33,0.19,0.10,,Grassland,Map,Terrestrial,,S0,,,,,
184,Microtus_oeconomus,Microtus oeconomus,1002035,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Alexandromys,oeconomus,Alexandromys oeconomus,Alexandromys oeconomus,0,,Alexandromys oeconomus,Alexandromys oeconomus,1411,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,34.38,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,33.74,,14.452,5.69,Nocturnal,6,1,0,1,1,1,0,0,0,0,0,1,0,0,,,124,34,21,13,46,0.27,0.17,0.10,,Forest,Map,Terrestrial,,S0,,,,,
185,Microtus_pennsylvanicus,Microtus pennsylvanicus,1002096,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,pennsylvanicus,Microtus pennsylvanicus,Microtus pennsylvanicus,0,,NA,Microtus pennsylvanicus,1434,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,36.75,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,38.55,,12.2465,5.11,Other,9,1,1,1,1,1,0,0,0,0,0,1,0,0,,,108,40,20,13,33,0.37,0.19,0.12,,Forest,Map,Terrestrial,,S0,,,,,
186,Microtus_pinetorum,Microtus pinetorum,1002097,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,pinetorum,Microtus pinetorum,Microtus pinetorum,0,,NA,Microtus pinetorum,1438,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,26.28,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,25.95,,10.3025,2.68,Other,4,1,0,0,0,1,0,0,0,0,0,1,0,0,,,99,21,17,9,27,0.21,0.17,0.09,,Forest,Map,Terrestrial,,S0,,,,,
187,Microtus_richardsoni,Microtus richardsoni,1002099,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Microtus,richardsoni,Microtus richardsoni,Microtus richardsoni,0,,NA,Microtus richardsoni,1383,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,85,Ref_117,1,,RODENTIA,CRICETIDAE,Microtus,85,,15.983,5.8975,Nocturnal,4,0,0,0,1,1,0,0,0,0,0,0,0,0,,,133,57,24,13,61,0.43,0.18,0.10,,Forest,Map,Terrestrial,,S0,,,,,
188,Mus_bufo,Mus bufo,1003351,RODENTIA,MURIDAE,MURINAE,MURINI,Mus,bufo,Mus bufo,Mus bufo,0,,NA,Mus bufo,2516,Muridae,20,0,0,0,0,0,0,0,20,60,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,9.2,Ref_117,1,,RODENTIA,MURIDAE,Mus,9.04,,NA,NA,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,67,68,15,12,12,1.01,0.22,0.18,,Forest,IUCN,Terrestrial,,S0,,,,,
189,Mus_musculoides,Mus musculoides,1003371,RODENTIA,MURIDAE,MURINAE,MURINI,Mus,musculoides,Mus musculoides,Mus musculoides,0,,NA,Mus musculoides,2509,Muridae,20,0,0,0,0,0,0,0,20,60,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,6,Ref_117,1,,RODENTIA,MURIDAE,Mus,7.585,,7.1835,3.835,Nocturnal,15,1,1,1,1,0,1,0,0,0,0,1,0,0,,,61,49,13,9,NA,0.8,0.21,0.15,,Forest,Map,Terrestrial,,S0,,,,,
190,Mus_pahari,Mus pahari,1003376,RODENTIA,MURIDAE,MURINAE,MURINI,Mus,pahari,Mus pahari,Mus pahari,0,,NA,Mus pahari,2523,Muridae,20,0,0,0,0,0,0,0,20,60,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,25.73,Ref_117,1,,RODENTIA,MURIDAE,Mus,25.7315,,NA,NA,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,90,85,22,16,22,0.94,0.24,0.18,,Forest,IUCN,Terrestrial,,S0,,,,,
191,Mus_triton,Mus triton,1003388,RODENTIA,MURIDAE,MURINAE,MURINI,Mus,triton,Mus triton,Mus triton,0,,NA,Mus triton,2511,Muridae,70,0,0,0,0,0,0,0,0,30,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,13.55,Ref_117,1,,RODENTIA,MURIDAE,Mus,12.62,,NA,4.8,Nocturnal,4,1,0,0,1,0,0,0,0,0,0,1,0,0,,,85,51,16,12,NA,0.6,0.19,0.14,,Savanna,Map,Terrestrial,,S0,,,,,
192,Muscardinus_avellanarius,Muscardinus avellanarius,1001530,RODENTIA,GLIRIDAE,LEITHIINAE,NA,Muscardinus,avellanarius,Muscardinus avellanarius,Muscardinus avellanarius,0,,NA,Muscardinus avellanarius,1145,Gliridae,10,0,0,0,0,0,10,70,0,10,,Ref_1,ABC,Ar,A,1,0,0,,Ref_1,ABC,27.5,Ref_117,1,,RODENTIA,GLIRIDAE,Muscardinus,27.5,,8.3185,4.3,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,79,66,16,12,20,0.84,0.2,0.15,,Forest,IUCN,Arboreal,,S0,,,,,
194,Myodes_californicus,Myodes californicus,1002161,RODENTIA,CRICETIDAE,ARVICOLINAE,CLETHRIONOMYINI,Clethrionomys,californicus,Myodes californicus,Clethrionomys californicus,0,,Clethrionomys californicus,Clethrionomys californicus,1492,Cricetidae,20,0,0,0,0,0,0,0,30,50,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,18.3,Ref_58,1,,RODENTIA,CRICETIDAE,Myodes,20.55,,11,3.2,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,102,49,19,15,NA,0.48,0.19,0.15,,Forest,IUCN,Terrestrial,,S0,,,,,
195,Myodes_gapperi,Myodes gapperi,1002163,RODENTIA,CRICETIDAE,ARVICOLINAE,CLETHRIONOMYINI,Clethrionomys,gapperi,Myodes gapperi,Clethrionomys gapperi,0,,Clethrionomys gapperi,Clethrionomys gapperi,1494,Cricetidae,20,0,0,0,0,0,0,0,30,50,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,19.83,Ref_58,1,,RODENTIA,CRICETIDAE,Myodes,21.315,,10.9565,5.2875,Nocturnal,3,1,0,0,0,0,1,0,0,0,0,0,0,0,,,94,38,18,13,19,0.4,0.19,0.14,,Forest,Map,Terrestrial,,S0,,,,,
196,Myodes_glareolus,Myodes glareolus,1002164,RODENTIA,CRICETIDAE,ARVICOLINAE,CLETHRIONOMYINI,Clethrionomys,glareolus,Myodes glareolus,Clethrionomys glareolus,0,,Clethrionomys glareolus,Clethrionomys glareolus,1495,Cricetidae,20,0,0,0,0,0,0,0,30,50,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,20.73,Ref_58,1,,RODENTIA,CRICETIDAE,Myodes,20.765,,10.919,4.3025,Nocturnal,6,1,0,1,0,0,0,0,0,0,0,0,0,0,,,103,52,19,11,NA,0.5,0.18,0.11,,Forest,Map,Terrestrial,,S0,,,,,
198,Napaeozapus_insignis,Napaeozapus insignis,1002013,RODENTIA,ZAPODIDAE,NA,NA,Napaeozapus,insignis,Napaeozapus insignis,Napaeozapus insignis,0,,NA,Napaeozapus insignis,1301,Dipodidae,20,0,0,0,0,0,10,0,40,30,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,22.3,Ref_117,1,,RODENTIA,DIPODIDAE,Napaeozapus,22.25,,9.4865,4.48,Nocturnal,3,1,0,1,0,1,0,0,0,0,0,0,0,0,,,83,142,30,16,21,1.71,0.36,0.19,,Forest,Map,Terrestrial,,S1,,,,,
199,Neacomys_musseri,Neacomys musseri,1002582,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Neacomys,musseri,Neacomys musseri,Neacomys musseri,0,,NA,Neacomys musseri,1784,Cricetidae,20,0,0,0,0,0,10,0,40,30,,Ref_1,ABC,G,A,1,0,0,,Ref_2,D1,17.31,"Ref_2, Ref_3",0,,RODENTIA,CRICETIDAE,Neacomys,17.63333334,,7.3,NA,Nocturnal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,64,68,18,12,16,1.06,0.28,0.19,,Forest,IUCN,Terrestrial,,S0,,,,,
200,Neacomys_spinosus,Neacomys spinosus,1002586,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Neacomys,spinosus,Neacomys spinosus,Neacomys spinosus,0,,NA,Neacomys spinosus,1788,Cricetidae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,19,Ref_117,1,,RODENTIA,CRICETIDAE,Neacomys,19,,10.1,NA,Nocturnal,4,1,0,0,0,0,0,0,0,0,0,1,0,0,,,94,88,22,15,24,0.94,0.23,0.16,,Forest,Map,Terrestrial,,S0,,,,,
201,Necromys_lactens,Necromys lactens,1002446,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Necromys,lactens,Necromys lactens,Necromys lactens,0,,NA,Necromys lactens,1793,Cricetidae,70,0,0,0,0,0,0,0,0,30,,Ref_1,ABC,G,A,1,1,1,,Ref_2,D1,32.9,Ref_58,1,,RODENTIA,CRICETIDAE,Necromys,32.9,,NA,NA,Nocturnal,3,0,0,1,1,0,0,0,0,0,0,1,0,0,,,108,62,25,15,36,0.57,0.23,0.14,,Forest,Map,Terrestrial,,S0,,,,,
202,Necromys_lenguarum,Necromys lenguarum,1002448,RODENTIA,CRICETIDAE,SIGMODONTINAE,AKODONTINI,Necromys,lenguarum,NA,Necromys lenguarum,0,,NA,Necromys lenguarum,1794,Cricetidae,70,0,0,0,0,0,0,0,0,30,,Ref_2,D1,G,A,1,1,1,,Ref_2,D1,38,"Ref_2, Ref_3",0,,RODENTIA,CRICETIDAE,Necromys,39.93,,NA,4.17,Nocturnal,6,0,1,1,1,0,0,0,0,0,0,1,0,0,,,125,81,23,16,51,0.65,0.18,0.13,,Forest,Map,Terrestrial,,S0,,,,,
203,Nectomys_apicalis,Nectomys apicalis,1002591,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Nectomys,apicalis,Nectomys apicalis,Nectomys apicalis,0,,NA,Nectomys apicalis,1801,Cricetidae,30,0,20,20,0,0,0,0,0,30,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,217.85,"Ref_2, Ref_3",0,,RODENTIA,CRICETIDAE,Nectomys,217.85,,24.5,4.315,Nocturnal,5,1,0,0,1,1,0,0,0,0,0,0,0,0,,,216,234,52,17,290,1.08,0.24,0.08,,Forest,Map,Terrestrial,,S0,,,,,
204,Nectomys_squamipes,Nectomys squamipes,1002596,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Nectomys,squamipes,Nectomys squamipes,Nectomys squamipes,0,,NA,Nectomys squamipes,1800,Cricetidae,30,0,20,20,0,0,0,0,0,30,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,190.75,Ref_117,1,,RODENTIA,CRICETIDAE,Nectomys,190.75,,24.5,4.4075,Nocturnal,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,203,207,49,23,NA,1.02,0.24,0.11,,Wetlands,IUCN,Terrestrial,,S0,,,,,
205,Neodon_irene,Neodon irene,1002114,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Neodon,irene,Neodon irene,Neodon irene,0,,NA,Neodon irene,1504,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,0,,Ref_1,ABC,41.87,Ref_178,2,,RODENTIA,CRICETIDAE,Neodon,44.06430602,,NA,NA,Nocturnal,2,0,0,1,1,0,0,0,0,0,0,0,0,0,,,94,31,17,12,NA,0.33,0.18,0.13,,Grassland,Map,Terrestrial,,S0,,,,,
206,Neodon_sikimensis,Neodon sikimensis,1002120,RODENTIA,CRICETIDAE,ARVICOLINAE,ARVICOLINI,Neodon,sikimensis,Neodon sikimensis,Neodon sikimensis,0,,NA,Neodon sikimensis,1502,Cricetidae,0,0,0,0,0,0,0,0,20,80,,Ref_1,ABC,G,A,1,1,0,,Ref_1,ABC,40.51,Ref_178,2,,RODENTIA,CRICETIDAE,Neodon,42.88450312,,NA,2.25,Nocturnal,2,1,0,0,1,0,0,0,0,0,0,0,0,0,,,110,43,20,14,40,0.39,0.18,0.13,,Forest,Map,Terrestrial,,S0,,,,,
207,Neotoma_albigula,Neotoma albigula,1002226,RODENTIA,CRICETIDAE,NEOTOMINAE,NEOTOMINI,Neotoma,albigula,Neotoma albigula,Neotoma albigula,0,,NA,Neotoma albigula,1557,Cricetidae,10,0,0,0,0,0,0,0,20,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,206.03,Ref_117,1,,RODENTIA,CRICETIDAE,Neotoma,206.03,,19.5735,2.14,Nocturnal,4,1,0,1,0,0,1,0,1,0,0,0,0,0,,,175,138,33,30,163,0.79,0.19,0.17,,Shrubland,Map,Terrestrial,,S0,,,,,
208,Neotoma_bryanti,Neotoma bryanti,1002228,RODENTIA,CRICETIDAE,NEOTOMINAE,NEOTOMINI,Neotoma,bryanti,Neotoma bryanti,Neotoma bryanti,0,,NA,Neotoma bryanti,1560,Cricetidae,10,0,0,0,0,0,0,0,20,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,182,Ref_117,1,,RODENTIA,CRICETIDAE,Neotoma,150.6825,,17.8,2.92,Nocturnal,3,1,0,0,0,0,0,0,1,0,1,0,0,0,,,182,161,37,25,NA,0.88,0.2,0.14,,Shrubland,Map,Terrestrial,,S0,,,,,
209,Neotoma_cinerea,Neotoma cinerea,1002230,RODENTIA,CRICETIDAE,NEOTOMINAE,NEOTOMINI,Neotoma,cinerea,Neotoma cinerea,Neotoma cinerea,0,,NA,Neotoma cinerea,1574,Cricetidae,10,0,0,0,0,0,0,0,20,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,299.15,Ref_117,1,,RODENTIA,CRICETIDAE,Neotoma,292.52,,22.698,3.5075,Nocturnal,7,1,0,1,0,0,1,1,1,0,0,0,0,0,,,204,159,41,31,254,0.78,0.2,0.15,,Forest,Map,Terrestrial,,S0,,,,,
210,Neotoma_fuscipes,Neotoma fuscipes,1002234,RODENTIA,CRICETIDAE,NEOTOMINAE,NEOTOMINI,Neotoma,fuscipes,Neotoma fuscipes,Neotoma fuscipes,0,,NA,Neotoma fuscipes,1556,Cricetidae,10,0,0,0,0,0,0,0,20,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,229.83,Ref_117,1,,RODENTIA,CRICETIDAE,Neotoma,221.545,,21.819,2.755,Nocturnal,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,,203,189,40,32,224,0.93,0.2,0.16,,Forest,Map,Terrestrial,,S0,,,,,
211,Neotoma_lepida,Neotoma lepida,1002237,RODENTIA,CRICETIDAE,NEOTOMINAE,NEOTOMINI,Neotoma,lepida,Neotoma lepida,Neotoma lepida,0,,NA,Neotoma lepida,1566,Cricetidae,10,0,0,0,0,0,0,0,20,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,163.75,Ref_117,1,,RODENTIA,CRICETIDAE,Neotoma,143.88,,17.0865,2.81,Nocturnal,2,0,0,1,0,0,0,0,1,0,0,0,0,0,,,153,123,31,28,125,0.8,0.2,0.18,,Shrubland,Map,Terrestrial,,S0,,,,,
212,Neotoma_macrotis,Neotoma macrotis,1002239,RODENTIA,CRICETIDAE,NEOTOMINAE,NEOTOMINI,Neotoma,macrotis,Neotoma macrotis,Neotoma macrotis,0,,NA,Neotoma macrotis,1568,Cricetidae,10,0,0,0,0,0,0,0,20,70,,Ref_2,D1,G,A,1,0,0,,Ref_1,ABC,225.74,Ref_58,1,,RODENTIA,CRICETIDAE,Neotoma,222.62,,21.819,2.72,Nocturnal,3,1,0,1,0,0,0,0,1,0,0,0,0,0,,,180,169,35,29,158,0.94,0.19,0.16,,Shrubland,Map,Terrestrial,,S0,,,,,
213,Neotoma_magister,Neotoma magister,1002240,RODENTIA,CRICETIDAE,NEOTOMINAE,NEOTOMINI,Neotoma,magister,Neotoma magister,Neotoma magister,0,,NA,Neotoma magister,1569,Cricetidae,10,0,0,0,0,0,0,0,20,70,,Ref_2,D1,G,A,1,0,0,,Ref_1,ABC,447,Ref_58,1,,RODENTIA,CRICETIDAE,Neotoma,327.795,,21.4335,2.075,Nocturnal,3,1,0,0,0,0,1,1,0,0,0,0,0,0,,,215,192,43,23,303,0.89,0.2,0.11,,Forest,Map,Terrestrial,,S0,,,,,
214,Neotoma_mexicana,Neotoma mexicana,1002242,RODENTIA,CRICETIDAE,NEOTOMINAE,NEOTOMINI,Neotoma,mexicana,Neotoma mexicana,Neotoma mexicana,0,,NA,Neotoma mexicana,1555,Cricetidae,10,0,0,0,0,0,0,0,20,70,,Ref_1,ABC,G,A,1,0,0,,Ref_1,ABC,203,Ref_117,1,,RODENTIA,CRICETIDAE,Neotoma,203,,19.0565,2.4675,Nocturnal,4,1,0,0,0,0,1,0,0,0,0,0,0,0,,,175,142,34,25,139,0.81,0.19,0.14,,Shrubland,Map,Terrestrial,,S0,,,,,
215,Nephelomys_albigularis,Nephelomys albigularis,1002597,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Nephelomys,albigularis,Nephelomys albigularis,Oryzomys albigularis,0,,NA,Oryzomys albigularis,1873,Cricetidae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,60.5,Ref_117,1,Oryzomys albigularis,RODENTIA,CRICETIDAE,Nephelomys,61.9,,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,,145,162,34,24,NA,1.12,0.23,0.17,,Forest,IUCN,Terrestrial,,S0,,,,,
216,Nephelomys_keaysi,Nephelomys keaysi,1002602,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Nephelomys,keaysi,Nephelomys keaysi,Oryzomys keaysi,0,,NA,Oryzomys keaysi,1882,Cricetidae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,58.3,Ref_117,1,Oryzomys keaysi,RODENTIA,CRICETIDAE,Nephelomys,58.295,,NA,NA,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,,157,175,35,21,58,1.11,0.22,0.13,,Forest,IUCN,Terrestrial,,S0,,,,,
217,Nephelomys_levipes,Nephelomys levipes,1002603,RODENTIA,CRICETIDAE,SIGMODONTINAE,ORYZOMYINI,Nephelomys,levipes,Nephelomys levipes,Oryzomys levipes,0,,NA,Oryzomys levipes,1889,Cricetidae,20,0,0,0,0,0,20,0,20,40,,Ref_1,ABC,G,A,1,1,1,,Ref_1,ABC,60.5,Ref_117,1,Oryzomys levipes,RODENTIA,CRICETIDAE,Nephelomys,60.5005,,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,,117,122,31,20,40,1.04,0.26,0.17,,Forest,IUCN,Terrestrial,,S0,,,,,
218,Neusticomys_peruviensis,Neusticomys peruviensis,1002497,RODENTIA,CRICETIDAE,SIGMODONTINAE,ICHTHYOMYINI,Neusticomys,peruviensis,Neusticomys peruviensis,Neusticomys peruviensis,0,,NA,Neusticomys peruviensis,1810,Cricetidae,80,0,0,0,20,0,0,0,0,0,,Ref_1,ABC,G,A,1,0,0,,Ref_3,D2,40,Ref_117,1,,RODENTIA,CRICETIDAE,Neusticomys,40,,13.1,NA,Nocturnal,2,1,0,0,0,1,0,0,0,0,0,0,0,0,,,128,108,30,12,NA,0.84,0.23,0.09,,Forest,Map,Terrestrial,,S0,,,,,
219,Niviventer_andersoni,Niviventer andersoni,1003580,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,andersoni,Niviventer andersoni,Niviventer andersoni,0,,NA,Niviventer andersoni,2532,Muridae,20,0,0,0,0,0,20,0,20,40,,Ref_2,D1,S,A,1,0,0,,Ref_1,ABC,147,Ref_117,1,,RODENTIA,MURIDAE,Niviventer,147,,20.8,NA,Nocturnal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,174,232,36,25,NA,1.33,0.21,0.14,,Forest,IUCN,Scansorial,,S0,,,,,
220,Niviventer_confucianus,Niviventer confucianus,1003584,RODENTIA,MURIDAE,MURINAE,RATTINI,Niviventer,confucianus,Niviventer confucianus,Niviventer confucianus,0,,NA,Niviventer confucianus,2533,Muridae,20,0,0,0,0,0,20,0,20,40,,Ref_24,ABC,S,A,1,0,0,,Ref_1,ABC,65,Ref_117,1,,RODENTIA,MURIDAE,Niviventer,65,,20.8,NA,Nocturnal,5,1,0,0,0,0,0,0,0,0,0,1,0,0,,,141,174,29,21,NA,1.23,0.21,0.15,,Forest,Map,Scansorial,,S0,,,,,
